 ,1,2,3,4,5,6
7960,197.275,297.3706,-343.7062,100.5149,-154.3319,314.1203
7980,212.3985,297.8725,-345.8766,91.5978,-170.9127,314.3927
8000,213.8656,299.814,-346.6821,81.4449,-173.3787,314.8614
8020,218.9168,297.8566,-347.3777,83.3168,-173.0988,316.5113
8040,208.4789,301.082,-346.3901,77.1473,-168.0825,313.8305
8060,214.7219,292.4394,-347.2083,83.0002,-154.3123,309.5484
8080,188.1687,309.6761,-346.7422,70.0136,-157.8572,316.5
8100,182.3896,306.9618,-343.728,75.9161,-150.9723,312.4976
8120,211.6365,292.2363,-351.961,61.4375,-174.266,318.9176
8140,183.1271,303.0168,-356.8085,64.6037,-155.7914,322.5764
8160,212.0401,301.0405,-363.8395,56.038,-171.3099,326.413
8180,197.2385,301.1728,-357.8774,48.6698,-170.9734,319.653
8200,202.3777,294.2828,-355.6241,65.009,-157.4657,311.6818
8220,187.9183,302.413,-352.0415,50.6903,-156.8592,316.2495
8240,199.8578,300.7793,-353.1529,50.8893,-157.7791,319.7684
8260,208.2156,296.226,-360.3935,47.5601,-163.5333,317.2602
8280,197.0254,292.4929,-354.8553,46.1065,-159.3008,309.6764
8300,175.851,308.4117,-352.778,34.4042,-161.4623,319.645
8320,180.7624,302.1362,-348.5818,30.9199,-154.8591,309.1307
8340,177.5762,311.1564,-344.239,22.3201,-167.8097,318.384
8360,181.546,297.9258,-344.8693,28.6494,-158.5289,310.3554
8380,170.1896,308.7138,-336.9269,26.4326,-148.1838,308.316
8400,188.7788,308.9466,-347.6081,18.9976,-164.8861,305.0188
8420,189.0237,305.3426,-345.8824,20.8457,-158.3322,307.4858
8440,183.3118,310.2383,-345.4524,23.195,-156.7179,309.341
8460,185.5878,312.7578,-349.9949,20.2656,-168.133,305.5959
8480,191.1645,307.9349,-347.715,28.0148,-163.3438,302.3246
8500,193.6919,310.5248,-346.3792,35.7042,-161.8056,302.2926
8520,193.5233,304.72,-351.4922,47.3355,-153.8141,304.7973
8540,220.2621,308.6633,-342.267,50.4551,-167.8184,302.756
8560,194.2665,305.9516,-336.7006,51.391,-160.0616,305.8209
8580,202.5582,309.2467,-338.4054,70.0111,-155.0975,305.5156
8600,202.1128,305.1612,-341.8318,75.867,-153.5455,316.8951
8620,211.388,315.3365,-340.812,86.1617,-159.4218,318.8935
8640,209.7262,317.5287,-336.9708,88.2361,-163.5626,317.4166
8660,238.7244,304.8091,-338.2546,104.6063,-171.2056,312.1278
8680,219.3189,321.4244,-328.9637,123.872,-166.9897,310.0554
8700,237.278,317.6176,-335.8954,131.2526,-173.3936,315.6353
8720,257.6302,313.8517,-326.3389,148.5601,-174.7865,312.6641
8740,242.7232,318.7426,-329.9718,166.224,-167.1195,313.2412
8760,258.9495,325.2968,-329.0031,162.8438,-179.9747,313.7395
8780,262.0859,325.8713,-330.562,177.8971,-183.291,312.7475
8800,258.2974,324.2869,-328.2658,201.5821,-163.956,308.0109
8820,272.5361,326.9077,-332.2358,202.6996,-170.1419,321.7236
8840,279.8957,331.9746,-329.7414,201.9334,-176.8905,318.6255
8860,278.4893,326.9813,-328.9092,211.9737,-171.8135,316.209
8880,294.6984,337.2813,-327.334,207.9057,-190.8162,314.3191
8900,296.3985,336.5276,-330.7963,214.1337,-186.0949,313.6956
8920,273.9055,345.3948,-332.3864,212.4634,-177.6688,316.5196
8940,298.1996,338.524,-328.7543,215.4594,-187.7124,318.816
8960,311.8916,342.7822,-335.0508,212.915,-197.9142,321.8075
8980,311.0317,341.6881,-333.455,211.7536,-198.0801,318.2941
9000,294.0071,350.8611,-326.3389,225.9297,-182.9515,312.0768
9020,279.924,348.3228,-319.6113,225.4126,-177.1154,312.6698
9040,290.9391,355.1173,-323.6291,225.1961,-186.4089,315.9644
9060,280.9807,361.2358,-321.1532,227.1502,-181.2139,314.4674
9080,307.4766,357.845,-321.8958,234.7188,-189.4029,309.2431
9100,298.8949,364.7383,-314.9535,217.264,-196.5398,305.8509
9120,309.9312,357.5836,-322.2956,225.0802,-196.342,309.6352
9140,309.181,357.5345,-319.3765,215.9213,-199.654,309.4727
9160,301.7041,359.9908,-317.96,225.7523,-185.5621,309.2503
9180,312.7272,353.6787,-326.7065,234.4683,-182.3061,315.3606
9200,302.8399,353.6873,-319.0643,229.722,-180.5601,315.5646
9220,302.8927,355.8573,-316.8231,233.2371,-177.8023,315.1641
9240,309.9011,352.2126,-317.2632,232.6749,-186.8896,312.2012
9260,307.8015,351.6812,-322.7165,218.4307,-185.3628,322.4105
9280,317.9589,347.1774,-329.4554,219.2893,-190.4751,327.216
9300,312.0611,345.1888,-323.7888,227.0431,-182.5712,328.836
9320,331.3128,345.9579,-328.1591,226.0452,-193.6066,325.2746
9340,329.8623,348.9528,-323.5042,221.6617,-196.4937,318.5148
9360,328.2865,342.9768,-326.379,218.4608,-191.5133,321.7267
9380,325.9585,348.0578,-325.6254,228.5787,-184.9116,309.0513
9400,336.8092,349.88,-327.4559,223.6392,-193.2439,315.6977
9420,328.2745,352.5998,-324.1092,207.2614,-197.7711,313.1136
9440,336.6861,347.4362,-334.3687,214.0968,-196.5986,326.8913
9460,324.9145,348.3167,-336.2069,208.6646,-187.4258,316.2861
9480,329.5914,350.0117,-330.1157,208.2087,-191.6282,320.149
9500,330.9998,348.0892,-329.6952,213.5303,-187.9122,324.6453
9520,302.6046,350.6524,-329.3985,207.4962,-174.2506,319.2774
9540,314.9535,354.6494,-326.7727,194.1987,-187.3843,308.3527
9560,295.6588,355.5313,-328.3199,195.2625,-173.8432,315.0418
9580,309.6035,359.0481,-334.5427,188.0111,-185.579,317.9211
9600,305.7704,350.3535,-335.2024,187.0297,-177.2255,319.7189
9620,312.8448,350.5276,-334.455,183.3491,-177.8021,315.6568
9640,294.3929,356.8499,-330.439,163.1041,-179.3798,309.8264
9660,287.6649,356.0513,-336.5969,161.2127,-175.7872,310.453
9680,283.037,355.8276,-328.9759,149.8454,-173.8619,313.4123
9700,299.5146,355.5505,-334.5386,146.9201,-186.3589,322.4761
9720,307.9409,351.7242,-333.5948,130.2484,-194.0174,317.2033
9740,307.3708,340.3991,-336.9074,143.1836,-179.4566,321.0998
9760,308.3827,345.6317,-335.3993,120.9489,-193.2275,317.7336
9780,300.7235,343.2249,-334.2798,119.0095,-181.4736,319.0699
9800,302.2904,352.9537,-332.7688,101.8567,-196.4857,316.2964
9820,296.4857,345.6508,-343.2527,116.8405,-182.7065,318.3186
9840,304.8456,350.3185,-348.7482,101.8028,-189.5633,310.8109
9860,296.2752,348.0032,-351.8017,103.9073,-191.3035,316.234
9880,296.4402,353.6292,-357.6673,90.9064,-191.7544,312.7496
9900,292.7995,356.8681,-359.7372,83.6333,-193.7185,310.7258
9920,292.0212,345.6287,-352.7015,83.7256,-187.1669,314.756
9940,292.5641,355.0005,-350.3815,68.1665,-194.0294,313.2512
9960,276.9161,346.1395,-347.8262,72.4145,-188.7597,308.3054
9980,298.7098,346.6949,-360.2737,43.5808,-215.2191,323.361
10000,263.4547,356.7157,-350.0219,51.9809,-191.5784,319.2068
10020,286.0927,349.1878,-353.2382,32.4612,-207.8379,319.9549
10040,293.8788,348.5904,-354.5243,34.2824,-204.3176,319.8275
10060,253.2818,350.1458,-342.1618,47.2809,-179.5718,318.5713
10080,262.7989,346.5616,-351.0013,37.2369,-177.1491,324.8701
10100,250.912,351.0002,-349.0409,37.4704,-174.1719,327.4819
10120,226.5634,353.7271,-346.298,42.8702,-161.2116,333.1294
10140,235.6885,349.9896,-353.6721,27.1127,-166.2109,333.1848
10160,236.5189,349.9233,-352.0374,37.2772,-163.1357,335.2481
10180,227.7958,345.1956,-352.5139,32.8608,-151.1091,336.6672
10200,229.4715,347.1191,-351.5284,40.3215,-154.942,335.7392
10220,228.5264,348.9338,-349.5947,35.8299,-157.5626,331.0854
10240,231.9652,354.4022,-339.8942,28.6151,-160.0306,322.1099
10260,227.8899,360.3389,-344.195,31.2073,-162.3149,328.4645
10280,233.6761,350.2419,-340.2629,42.1654,-155.0092,329.2755
10300,218.1141,354.6645,-328.3576,36.5409,-155.5642,325.0037
10320,225.6224,350.3583,-340.945,31.1544,-163.8303,327.2365
10340,212.4952,355.5762,-336.2682,36.7871,-159.0428,320.3514
10360,202.4125,352.955,-340.5736,33.1628,-156.1803,320.9503
10380,199.5534,352.9983,-337.1669,34.8358,-155.1482,323.6552
10400,191.0096,349.8025,-336.6236,32.3475,-153.5316,321.5749
10420,174.6862,357.6768,-336.8058,22.3925,-156.5661,322.1668
10440,183.1094,349.8047,-336.7515,21.0907,-159.9357,321.4418
10460,190.4702,347.3879,-346.0861,19.8872,-168.3013,320.3907
10480,166.4784,341.7666,-341.8924,8.9275,-166.8166,318.2015
10500,156.9255,330.5163,-343.9911,7.514,-164.1055,320.4878
10520,142.1103,336.9604,-342.7019,-8.3406,-171.4598,319.5063
10540,135.7877,334.6646,-347.6965,-11.6972,-172.4136,317.3069
10560,140.7338,328.0985,-356.1387,-8.4899,-174.3068,331.2213
10580,134.2782,329.8248,-349.5782,-20.0266,-185.9422,325.9634
10600,111.4499,323.9024,-352.8039,-3.3088,-176.9087,334.4252
10620,91.0525,321.212,-352.4824,8.4807,-162.7084,325.8512
10640,97.4116,318.4221,-361.1548,6.4404,-178.3226,338.4218
10660,99.0874,304.0776,-364.3629,-0.0911,-188.3061,336.3694
10680,87.3673,298.0082,-360.7049,21.5708,-178.7922,337.1945
10700,56.5809,298.2217,-362.655,27.3502,-165.0722,348.0452
10720,47.4682,283.5694,-375.1786,26.6153,-173.7749,351.0602
10740,27.29,284.9918,-367.4689,15.9305,-174.3529,346.5765
10760,35.9431,287.7071,-376.8587,8.8152,-183.8206,359.7724
10780,21.6648,278.1211,-374.373,19.2239,-174.278,358.8201
10800,3.3452,284.0511,-365.116,12.0837,-175.0223,348.3085
10820,-20.3384,275.2738,-367.1878,16.228,-163.1103,358.7014
10840,-59.3327,272.6976,-370.0178,-12.0939,-165.9437,359.9541
10860,-61.6555,267.467,-370.576,-17.8725,-167.3037,356.8723
10880,-58.9684,271.8123,-379.1539,-29.881,-183.8865,350.5087
10900,-77.8113,257.4567,-369.91,-35.4873,-172.7515,356.6287
10920,-89.8935,252.681,-375.4634,-31.0267,-165.7225,360.1555
10940,-83.9889,243.8825,-381.2163,-45.3707,-166.4399,360.7568
10960,-115.0483,245.0595,-397.1477,-45.9705,-152.1744,363.4385
10980,-133.7743,248.7055,-394.235,-56.0896,-153.0919,365.2521
11000,-128.6491,255.6799,-402.8186,-66.5899,-153.5419,363.318
11020,-138.1623,260.0721,-392.2807,-77.8183,-156.6491,365.0531
11040,-154.8178,263.0855,-399.2119,-86.5354,-148.1073,368.1093
11060,-161.5854,259.0293,-403.7987,-100.6882,-160.1414,362.3198
11080,-166.2337,239.2671,-406.7514,-121.6447,-161.2056,360.3628
11100,-180.8365,234.1183,-422.6219,-136.8168,-159.3258,363.3968
11120,-198.2946,227.0234,-419.7393,-145.9174,-152.4058,363.1749
11140,-208.3685,221.8266,-421.2367,-154.6994,-150.7973,365.3503
11160,-180.7155,211.2057,-419.8211,-169.3991,-170.3465,355.0912
11180,-188.523,211.0262,-422.8034,-184.7506,-172.741,352.4697
11200,-214.1242,204.2677,-430.0693,-190.6623,-155.7048,360.4485
11220,-210.2346,198.2946,-429.1127,-210.5304,-166.2785,354.4482
11240,-218.4172,185.7404,-438.8499,-211.3255,-156.4862,358.9142
11260,-217.3132,174.5326,-457.1319,-202.5098,-148.96,361.8521
11280,-244.9347,186.6837,-437.6355,-219.1907,-153.0826,346.7987
11300,-238.7598,165.2585,-458.0442,-215.8863,-148.6344,351.489
11320,-274.2769,171.9183,-457.5056,-225.8603,-138.5204,346.2735
11340,-278.1085,167.1834,-450.3603,-235.7697,-138.2477,339.5698
11360,-267.9701,149.4506,-453.8789,-235.1358,-143.5272,334.347
11380,-251.4889,129.133,-472.5994,-234.1098,-140.625,350.4337
11400,-259.6976,133.2746,-464.8414,-253.6606,-149.6965,340.7557
11420,-260.492,123.8598,-480.1386,-245.5282,-140.322,346.229
11440,-262.853,112.3747,-482.6577,-259.394,-144.7599,344.0497
11460,-262.4446,109.991,-486.2379,-267.9588,-153.2942,341.2562
11480,-258.2366,96.7785,-490.2307,-270.0076,-150.5377,339.7811
11500,-264.4114,98.9254,-490.1374,-273.028,-147.2289,330.1638
11520,-238.0256,76.6599,-499.5913,-275.6004,-151.1517,339.9162
11540,-252.7024,83.0119,-494.1191,-276.1753,-147.5755,329.3369
11560,-252.1606,70.0563,-483.2244,-273.528,-142.5623,325.5624
11580,-246.8746,61.4172,-493.066,-268.4154,-140.865,340.2561
11600,-227.4524,55.2971,-492.007,-266.7416,-145.9203,329.8076
11620,-235.6163,58.9501,-487.0025,-268.9214,-146.7316,324.4055
11640,-249.1296,58.1418,-487.675,-265.5739,-136.4138,329.6212
11660,-241.8607,50.1955,-495.5529,-256.5317,-135.8638,327.7739
11680,-219.1535,41.3864,-496.4744,-255.9629,-136.6143,329.0943
11700,-208.5248,44.0623,-492.5709,-254.4923,-146.626,321.9805
11720,-205.1304,36.9024,-498.9288,-255.8704,-146.2349,324.1732
11740,-207.7446,36.6471,-497.0284,-252.4864,-141.2513,324.2614
11760,-192.3133,30.937,-506.0221,-243.0502,-140.3413,326.3874
11780,-202.4359,32.5967,-501.6778,-248.3127,-137.4876,329.1626
11800,-190.4078,25.0901,-513.7271,-244.3446,-136.3987,327.4322
11820,-192.8938,25.8287,-505.6526,-244.744,-139.8592,321.6395
11840,-188.4837,29.9229,-508.8654,-244.8282,-139.2319,325.6611
11860,-175.9353,27.0399,-502.6157,-252.2981,-137.3836,321.1709
11880,-199.7478,31.3848,-500.0315,-240.8308,-125.981,318.1218
11900,-182.5612,29.6495,-502.7006,-246.8815,-131.6106,326.2707
11920,-177.9333,27.5577,-498.4245,-244.0577,-127.4422,327.7533
11940,-164.6817,24.5163,-503.4956,-246.9903,-134.6988,319.5659
11960,-181.334,32.5174,-499.6183,-248.2551,-129.8991,323.4182
11980,-155.0841,23.687,-506.1272,-259.6052,-145.5197,312.8814
12000,-170.6305,30.1891,-497.8954,-245.8998,-134.55,313.2115
12020,-173.5725,26.1786,-494.1727,-251.2364,-132.544,309.4277
12040,-141.6987,25.2897,-509.3135,-247.978,-134.6554,316.3961
12060,-128.7997,20.496,-502.4193,-249.5799,-139.0174,315.0324
12080,-140.7648,27.0413,-496.9493,-243.987,-132.6205,307.4337
12100,-127.5367,27.125,-503.5759,-252.7604,-138.707,313.2478
12120,-130.4842,25.8729,-502.3054,-250.9164,-134.6998,305.1595
12140,-117.2839,29.4574,-500.94,-255.5892,-143.4655,308.2748
12160,-105.6556,24.8147,-499.2853,-268.1208,-153.8966,312.5605
12180,-103.2251,27.1511,-508.529,-255.0913,-149.9747,306.3022
12200,-101.974,23.9604,-501.6639,-258.3782,-150.9619,306.8202
12220,-112.3545,32.24,-500.8773,-264.3522,-153.192,306.0844
12240,-87.4357,18.3544,-507.1104,-249.9211,-159.1762,303.2199
12260,-98.3268,28.8165,-504.3951,-252.276,-148.9691,303.7823
12280,-83.5286,34.261,-496.4103,-253.1351,-157.5507,300.0633
12300,-80.1171,16.7471,-497.4178,-233.6697,-142.6541,307.1379
12320,-75.0878,28.9683,-494.9859,-240.632,-152.3443,303.4122
12340,-76.4198,20.0302,-494.0569,-236.5143,-150.2336,299.5646
12360,-79.2076,28.9443,-493.2876,-237.8716,-155.1283,301.3878
12380,-72.6592,15.0932,-496.6084,-228.1396,-149.0204,304.7348
12400,-67.873,20.7694,-497.125,-227.3094,-154.7124,304.6965
12420,-68.2594,13.7472,-497.8457,-214.6022,-145.9324,310.1301
12440,-54.3444,15.0687,-501.2251,-209.4985,-153.3257,304.327
12460,-69.6992,28.831,-491.8962,-211.0108,-150.2503,303.9463
12480,-46.0738,25.0807,-502.6042,-220.121,-163.8306,300.579
12500,-39.1506,26.2439,-501.4887,-219.7317,-164.4651,298.8825
12520,-42.0777,24.1145,-500.7448,-211.3821,-155.0606,303.822
12540,-43.0288,32.0728,-491.8224,-196.6691,-148.9205,299.7327
12560,-15.0761,23.2075,-501.5294,-205.7579,-160.9461,313.2141
12580,-45.7118,42.1497,-483.9295,-206.3198,-157.6818,307.7186
12600,-22.5987,26.2673,-479.1379,-193.6632,-161.369,300.33
12620,-13.9312,32.2344,-488.8295,-192.0001,-160.4931,310.5583
12640,3.6907,16.3444,-484.4364,-179.2801,-158.4089,310.3661
12660,50.8315,4.6369,-488.8997,-169.6602,-179.8073,303.4611
12680,19.016,15.7242,-489.038,-180.2641,-171.4859,307.5334
12700,43.2444,3.4241,-490.641,-171.2312,-172.048,307.8424
12720,33.5604,19.5701,-484.1609,-173.6864,-172.9692,304.003
12740,48.9752,13.8146,-489.5482,-169.114,-175.1619,306.0373
12760,42.868,20.2204,-485.1074,-171.63,-173.4206,307.0092
12780,56.2445,21.4247,-492.2946,-184.2545,-184.5148,316.3835
12800,47.0774,29.6835,-489.6473,-183.9421,-182.128,304.6653
12820,61.8448,31.5723,-495.3358,-185.6042,-188.6754,312.5975
12840,48.951,36.1675,-488.7713,-172.2017,-169.3869,304.7859
12860,47.4878,52.8543,-485.5328,-192.2476,-185.381,300.7844
12880,51.367,51.7581,-488.3062,-180.8327,-172.5185,303.5447
12900,57.1942,57.4824,-497.0639,-175.2718,-172.6069,304.2904
12920,72.2966,52.5166,-495.9014,-182.9701,-186.3182,307.4439
12940,71.9558,51.3181,-493.7473,-176.6107,-178.2821,299.3609
12960,67.4039,60.2607,-494.644,-183.9979,-182.4682,302.3474
12980,57.0162,57.5179,-490.3098,-175.3453,-161.9293,308.2978
13000,71.7199,68.1735,-489.8116,-191.5265,-175.4901,315.9002
13020,74.5152,67.4763,-481.1266,-189.1685,-173.7408,309.1564
13040,70.2907,78.0636,-482.5948,-195.7546,-181.3256,304.8923
13060,68.1819,87.6939,-481.7439,-200.9668,-183.1734,297.0954
13080,77.6093,78.7652,-487.2922,-196.4605,-179.6999,307.8778
13100,82.0773,85.2262,-487.239,-205.9032,-177.3895,308.9994
13120,96.7467,89.2167,-480.3881,-198.9139,-181.6661,307.7537
13140,95.3652,107.0412,-479.5312,-219.862,-196.7111,306.0406
13160,128.4638,90.1153,-489.8128,-207.3038,-195.6987,303.2106
13180,93.3761,95.8385,-480.3691,-200.5606,-183.9145,308.0773
13200,102.2373,96.5849,-482.7623,-199.1046,-181.6301,308.4586
13220,111.7173,93.2053,-482.0034,-203.2169,-186.2271,307.5251
13240,105.7933,86.3325,-484.9961,-195.5847,-174.6585,312.5408
13260,129.1848,94.6392,-475.8468,-200.66,-194.322,303.9276
13280,121.6297,101.9449,-473.847,-202.9956,-192.8869,304.1344
13300,128.395,90.2719,-488.6318,-190.219,-183.9489,305.9098
13320,118.8377,101.4977,-476.9965,-192.5067,-184.3231,296.286
13340,126.4695,96.4562,-479.2598,-191.3808,-189.1807,307.4624
13360,129.4048,102.9652,-476.4014,-198.4127,-187.0343,309.3149
13380,128.1087,103.6052,-476.4069,-188.4776,-183.734,308.7577
13400,129.8771,97.9672,-477.9506,-180.6968,-176.858,304.8136
13420,135.6876,112.2697,-471.2075,-187.3311,-182.9306,307.5178
13440,132.2351,110.2142,-471.1672,-175.6098,-178.3,306.905
13460,130.7083,110.6603,-470.116,-169.701,-175.8811,308.0805
13480,131.2147,123.7625,-467.6157,-173.7664,-181.8777,306.843
13500,158.2197,117.371,-463.6306,-169.3634,-187.8586,302.9844
13520,143.9015,135.023,-450.8135,-173.0103,-191.0173,307.8652
13540,148.6308,135.5058,-459.3228,-159.8824,-186.2133,307.9637
13560,156.1243,126.1581,-451.8147,-148.4595,-182.211,312.7249
13580,122.8393,141.0517,-442.2998,-123.3854,-156.2529,308.5831
13600,146.1236,144.1281,-443.7125,-123.345,-172.0275,301.6502
13620,147.6119,155.6037,-443.7892,-134.18,-187.0722,304.2909
13640,151.1124,156.2581,-453.5926,-130.406,-188.734,314.146
13660,146.6593,158.1602,-441.641,-123.1821,-176.8249,298.3553
13680,148.6911,170.5135,-439.1745,-114.3989,-184.1132,301.836
13700,159.3989,174.6977,-442.2109,-111.4781,-187.6999,311.1492
13720,159.5673,174.6553,-440.9471,-96.5323,-183.912,313.2715
13740,156.4555,181.3624,-432.1399,-79.4851,-179.2536,309.9468
13760,147.0313,179.4475,-439.9814,-85.4464,-178.3406,306.8517
13780,155.6938,185.7169,-446.2019,-88.3567,-187.2386,317.0591
13800,167.9737,189.8992,-448.6196,-79.8434,-186.8045,314.8261
13820,135.6341,194.0137,-440.234,-77.9309,-174.7658,307.279
13840,163.6565,202.0005,-433.7419,-82.832,-192.9461,310.6364
13860,164.3231,203.2905,-434.4597,-83.6806,-194.4359,311.1028
13880,163.4891,202.8472,-427.3021,-77.5451,-188.1699,309.0347
13900,151.3572,201.6547,-434.5409,-82.0551,-184.3173,316.2236
13920,155.4791,209.9948,-437.9253,-76.6693,-185.2503,311.9147
13940,160.0853,209.9178,-442.1517,-90.4481,-190.2026,310.4135
13960,163.7927,209.4594,-442.3448,-86.5655,-193.7368,309.7017
13980,168.2357,205.4108,-444.8989,-86.3335,-193.192,311.0681
14000,161.3476,206.2441,-441.183,-83.3362,-183.1024,308.2232
14020,151.3292,204.3754,-432.3795,-76.0233,-174.3127,308.2846
14040,143.6909,212.0345,-428.4295,-74.3299,-169.5721,309.9405
14060,168.6827,202.3783,-435.4499,-85.1747,-184.5637,317.8986
14080,165.9006,200.2276,-439.5803,-84.7371,-178.8311,314.7112
14100,142.0267,223.3932,-424.3456,-83.0142,-177.4333,303.6653
14120,137.1196,218.3799,-430.7014,-93.8592,-177.2298,315.8559
14140,173.0102,207.1858,-434.1113,-84.5552,-188.3603,312.3553
14160,159.1315,208.358,-431.2412,-97.8895,-184.7831,316.6136
14180,164.6677,213.0118,-431.7866,-98.179,-185.5065,315.5188
14200,157.7961,217.9501,-436.993,-93.089,-187.8301,311.2141
14220,169.7151,207.7352,-437.0721,-81.7119,-179.3854,314.1813
14240,172.457,221.1313,-433.5336,-102.678,-196.0031,323.5258
14260,203.7942,204.73,-434.7601,-88.1013,-201.4382,318.2242
14280,179.6892,214.6275,-421.8736,-82.1089,-187.0905,317.8963
14300,172.0343,218.0576,-418.7113,-82.1409,-187.3382,323.9414
14320,164.5424,221.0956,-417.9347,-73.6073,-178.517,315.5635
14340,169.0276,229.403,-416.4825,-70.2614,-180.0235,318.2096
14360,171.0598,245.4345,-414.0421,-73.1823,-185.7856,314.5289
14380,187.6852,252.2753,-421.5955,-71.5133,-190.54,313.9425
14400,202.3936,239.7818,-420.8859,-56.1656,-180.2243,313.92
14420,183.4452,256.2144,-411.0677,-55.0391,-170.3226,314.2011
14440,176.9289,264.84,-402.9284,-48.5061,-171.3776,308.2461
14460,176.1387,270.903,-404.9238,-44.4988,-174.0288,307.1092
14480,183.8678,277.7039,-408.1581,-37.3848,-171.1853,314.3794
14500,173.7753,282.5213,-399.0554,-33.1423,-166.7417,313.1936
14520,181.8206,293.8231,-403.153,-27.9103,-175.589,314.108
14540,187.6518,311.2448,-402.4791,-24.5116,-176.6058,323.4473
14560,192.5752,313.6963,-399.5828,-3.9476,-171.6171,308.7527
14580,174.3105,317.1533,-404.0438,6.8455,-157.317,316.8384
14600,204.1387,322.5086,-404.9369,3.2522,-174.925,320.5334
14620,201.6504,327.8202,-401.9119,12.2426,-173.8403,318.1928
14640,212.3677,324.1371,-406.5627,12.3881,-177.5481,326.2502
14660,216.682,326.1055,-407.7921,25.6769,-180.4527,325.7074
14680,206.5462,326.0074,-404.9337,41.3313,-171.4391,320.2557
14700,207.6833,331.2644,-409.7123,41.1182,-176.1212,321.053
14720,206.489,329.0521,-397.4791,53.7825,-170.4895,319.4879
14740,214.5635,323.6733,-399.6254,58.4719,-167.9556,320.5628
14760,205.3747,327.2635,-398.687,63.0613,-168.2507,318.6911
14780,215.4727,322.3378,-395.4176,67.0058,-172.4182,318.7694
14800,199.128,329.7047,-397.6917,65.7249,-166.6708,318.7112
